index,astar_ms,policy_ms,success,expert_len,pred_len
557,0.10850001126527786,36.29579997505061,1,7,7
558,0.15919998986646533,59.894700010772794,1,10,10
559,0.15499998698942363,30.17740001087077,1,6,6
560,0.40839999564923346,58.546399988699704,1,10,11
561,0.16200001118704677,29.257699992740527,1,6,6
562,0.14789999113418162,31.265300000086427,1,6,6
563,0.13570001465268433,29.630200006067753,1,6,6
564,0.4256000102031976,50.51410000305623,1,10,9
565,0.09539999882690609,26.081000018166378,1,5,5
566,0.12550002429634333,24.42279999377206,1,5,5
567,0.15199999324977398,31.352499994682148,1,6,6
568,0.20479998784139752,62.15670000528917,1,10,10
569,0.20730000687763095,50.77729999902658,1,9,9
570,0.0850000069476664,23.560800007544458,1,5,5
571,0.0850000069476664,21.54230000451207,1,5,5
572,0.16500000492669642,37.62830002233386,1,7,7
573,0.12650000280700624,49.18309999629855,1,7,9
574,0.1858999894466251,40.48579998197965,1,8,8
575,0.1810000103432685,27.372299984563142,1,5,5
576,0.07080001523718238,25.43599999626167,1,5,5
577,0.10079998173750937,29.77290001581423,1,6,6
578,0.11069999891333282,23.36069999728352,1,5,5
579,0.1126999850384891,22.111900005256757,1,5,5
580,0.09960000170394778,23.46440000110306,1,5,5
581,0.10930001735687256,27.450900000985712,1,6,6
582,0.19940000493079424,33.330900012515485,1,7,7
583,0.1406000228598714,32.34629999496974,1,7,7
584,0.13020000187680125,31.268200022168458,1,7,7
585,0.11220001033507288,28.091699990909547,1,6,6
586,0.11910000466741621,20.1173999812454,1,5,5
587,0.17739998293109238,44.58119999617338,1,10,10
588,0.13570001465268433,20.817299984628335,1,5,5
589,0.14359998749569058,31.166400003712624,1,7,7
590,0.1686000032350421,28.359699994325638,1,6,6
591,0.11129997437819839,28.366500017000362,1,6,6
592,0.1370999962091446,28.64380000391975,1,6,6
593,0.09389998740516603,21.70240000123158,1,5,5
594,0.16979998326860368,42.6494000130333,1,9,9
595,0.15539999003522098,27.675199991790578,1,6,6
596,0.1317000132985413,21.52319997549057,1,5,5
597,0.14059999375604093,33.249400003114715,1,7,7
598,0.07899999036453664,23.300100001506507,1,5,5
599,0.21389999892562628,48.90749999321997,1,9,9
